seed,repeat,method,approach,n_alt,m,L,q,ref_ratio,n_ref,n_test,noise,noise_mode,k_non_mono,k_non_mono_effective,peak_type,peak_mode,scale,repair_if_inconsistent,consistency_status,consistency_obj,is_consistent,used_adjustment,adjustment_status,adjustment_obj,status,fit_ok,obj,cpu_sec,epsilon,acc_train,acc_train_noisy_target,acc_test,adj_acc_test,mono_recovery_acc,error
2185,5,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999844,0.07027109991759062,0.0009999999999999844,0.9875,0.9875,0.925,1.0,0.5,
2186,6,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000217,0.04967680003028363,0.0010000000000000217,0.9875,0.9875,0.925,1.0,0.5,
2187,7,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000057,0.05030200001783669,0.0010000000000000057,0.9875,0.9875,0.925,1.0,0.75,
2188,8,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000001416,0.056621799943968654,0.0010000000000001416,0.99375,0.99375,0.925,1.0,0.75,
2189,9,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000052,0.05124150007031858,0.0010000000000000052,0.9875,0.9875,0.975,1.0,1.0,
2190,10,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000002,0.050791600020602345,0.0010000000000000002,0.9875,0.9875,0.975,1.0,1.0,
2191,11,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999987,0.051876000012271106,0.0009999999999999987,0.975,0.975,1.0,1.0,1.0,
2192,12,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999933,0.06572860002052039,0.0009999999999999933,0.9875,0.9875,1.0,1.0,0.75,
2193,13,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999974,0.04995100002270192,0.0009999999999999974,0.975,0.975,0.925,1.0,0.75,
2194,14,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.05172430002130568,0.001,0.99375,0.99375,0.925,1.0,0.5,
2195,15,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.0743133999640122,0.0009999999999999992,0.99375,0.99375,0.975,1.0,0.5,
2196,16,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999968,0.05156580009497702,0.0009999999999999968,0.975,0.975,0.925,1.0,1.0,
2197,17,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999976,0.05116540007293224,0.0009999999999999976,0.975,0.975,0.975,1.0,0.5,
2198,18,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000093,0.050301200011745095,0.0010000000000000093,0.99375,0.99375,0.85,1.0,1.0,
2199,19,zhang_A1,1,200,4,6,2,0.8,160,40,0.0,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.05912700004409999,0.001,0.99375,0.99375,0.925,1.0,0.5,
2200,0,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.010339200031012297,0.0010000000000000005,1.0,1.0,0.8666666666666667,1.0,0.75,
2201,1,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.3904503354981118,0.009905399987474084,0.3904503354981118,1.0,1.0,0.7333333333333333,1.0,0.5,
2202,2,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.28610310174589126,0.009332100045867264,0.28610310174589126,0.95,0.95,0.7111111111111111,1.0,0.5,
2203,3,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999983,0.010601599933579564,0.0009999999999999983,1.0,1.0,0.8277777777777777,1.0,1.0,
2204,4,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.010186799918301404,0.001,0.95,0.95,0.7666666666666667,1.0,0.75,
2205,5,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.09724615022324135,0.012609099969267845,0.09724615022324135,1.0,1.0,0.6944444444444444,1.0,0.5,
2206,6,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0590596818281196,0.010005499934777617,0.0590596818281196,0.95,0.95,0.7833333333333333,1.0,0.5,
2207,7,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.009783899993635714,0.001,1.0,1.0,0.8277777777777777,1.0,0.75,
2208,8,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.23216131290404718,0.009850900038145483,0.23216131290404718,1.0,1.0,0.8333333333333334,1.0,0.5,
2209,9,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.23646175351530996,0.009669700055383146,0.23646175351530996,1.0,1.0,0.7166666666666667,1.0,0.5,
2210,10,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.011890799971297383,0.0010000000000000005,1.0,1.0,0.7333333333333333,1.0,0.5,
2211,11,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.2246204462959227,0.009656000067479908,0.2246204462959227,1.0,1.0,0.8333333333333334,1.0,0.5,
2212,12,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.26892827950541953,0.01588299998547882,0.26892827950541953,0.95,0.95,0.7166666666666667,1.0,0.5,
2213,13,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.18835167533907882,0.010631100041791797,0.18835167533907882,0.9,0.9,0.8277777777777777,1.0,0.5,
2214,14,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.016376600018702447,0.001,0.9,0.9,0.7777777777777778,1.0,1.0,
2215,15,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000015,0.012212599976919591,0.0010000000000000015,0.9,0.9,0.7777777777777778,1.0,0.25,
2216,16,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.05641181283198593,0.010829000035300851,0.05641181283198593,1.0,1.0,0.6833333333333333,1.0,0.5,
2217,17,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.04723820944453516,0.010964100016281009,0.04723820944453516,0.9,0.9,0.7944444444444444,1.0,0.5,
2218,18,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.4843410277674369,0.010602200054563582,0.4843410277674369,0.95,0.95,0.7777777777777778,1.0,0.5,
2219,19,zhang_A1,1,200,4,6,2,0.1,20,180,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.13772480693884792,0.010711199953220785,0.13772480693884792,1.0,1.0,0.7611111111111111,1.0,0.5,
2220,0,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999946,0.017154600005596876,0.0009999999999999946,0.975,0.975,0.8375,1.0,1.0,
2221,1,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.0169054000871256,0.001,1.0,1.0,0.9,1.0,1.0,
2222,2,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999983,0.017461500014178455,0.0009999999999999983,1.0,1.0,0.85625,1.0,0.5,
2223,3,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.018507700064219534,0.001,0.975,0.975,0.9125,1.0,0.75,
2224,4,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.08076162651633512,0.026973800035193563,0.08076162651633512,1.0,1.0,0.88125,1.0,0.5,
2225,5,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000002,0.021895900019444525,0.0010000000000000002,1.0,1.0,0.94375,1.0,0.5,
2226,6,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.019881300046108663,0.0010000000000000009,0.9,0.9,0.93125,1.0,0.75,
2227,7,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.019543500035069883,0.001,0.975,0.975,0.86875,1.0,0.5,
2228,8,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999963,0.017427799990400672,0.0009999999999999963,0.975,0.975,0.8625,1.0,1.0,
2229,9,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000035,0.015391900087706745,0.0010000000000000035,0.975,0.975,0.775,1.0,1.0,
2230,10,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000006,0.01625009998679161,0.001000000000000006,0.925,0.925,0.7625,1.0,1.0,
2231,11,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999922,0.01634510001167655,0.0009999999999999922,0.975,0.975,0.85625,1.0,0.75,
2232,12,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.016266099992208183,0.0010000000000000009,0.95,0.95,0.7875,1.0,1.0,
2233,13,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.016360900015570223,0.0010000000000000009,1.0,1.0,0.8125,1.0,1.0,
2234,14,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.11857546209120728,0.020839500008150935,0.11857546209120728,0.975,0.975,0.90625,1.0,0.5,
2235,15,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999957,0.019149299943819642,0.0009999999999999957,0.975,0.975,0.93125,1.0,1.0,
2236,16,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.018187199952080846,0.0010000000000000009,0.975,0.975,0.84375,1.0,0.25,
2237,17,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.017682099947705865,0.0010000000000000009,0.95,0.95,0.93125,1.0,1.0,
2238,18,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999994,0.01967700000386685,0.0009999999999999994,0.925,0.925,0.925,1.0,1.0,
2239,19,zhang_A1,1,200,4,6,2,0.2,40,160,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.017264600028283894,0.001,1.0,1.0,0.79375,1.0,1.0,
2240,0,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999885,0.02911919995676726,0.0009999999999999885,0.9625,0.9625,0.9416666666666667,1.0,1.0,
2241,1,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000002025,0.03038770006969571,0.0010000000000002025,0.9875,0.9875,0.8833333333333333,1.0,0.5,
2242,2,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000382,0.03215189999900758,0.001000000000000382,0.9875,0.9875,0.8833333333333333,1.0,0.75,
2243,3,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000002511,0.03860629990231246,0.0010000000000002511,0.9875,0.9875,0.975,1.0,0.5,
2244,4,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000007,0.0301638999953866,0.0010000000000000007,0.9625,0.9625,0.925,1.0,0.75,
2245,5,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.029567799996584654,0.0010000000000000009,0.975,0.975,0.925,1.0,0.5,
2246,6,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.033209786491791515,0.028537499951198697,0.033209786491791515,1.0,1.0,0.9166666666666666,1.0,0.5,
2247,7,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999985,0.029757700045593083,0.0009999999999999985,1.0,1.0,0.9416666666666667,1.0,0.75,
2248,8,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000096,0.030108900042250752,0.0010000000000000096,0.975,0.975,0.9166666666666666,1.0,1.0,
2249,9,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.03882989997509867,0.0010000000000000009,1.0,1.0,0.9333333333333333,1.0,1.0,
2250,10,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.01250722663168391,0.02711810008622706,0.01250722663168391,1.0,1.0,0.9583333333333334,1.0,0.5,
2251,11,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999614,0.03125910006929189,0.0009999999999999614,0.975,0.975,0.9083333333333333,1.0,0.75,
2252,12,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999987,0.030401399941183627,0.0009999999999999987,0.975,0.975,0.8666666666666667,1.0,0.75,
2253,13,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999996,0.02851209999062121,0.0009999999999999996,0.9875,0.9875,0.9083333333333333,1.0,0.75,
2254,14,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999998899,0.03837079997174442,0.0009999999999998899,0.9875,0.9875,0.95,1.0,0.75,
2255,15,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000112,0.02770590002182871,0.001000000000000112,0.9625,0.9625,0.9333333333333333,1.0,0.75,
2256,16,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999968,0.026786200003698468,0.0009999999999999968,0.9875,0.9875,0.8916666666666667,1.0,1.0,
2257,17,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999997,0.02523479994852096,0.000999999999999997,0.975,0.975,0.9333333333333333,1.0,0.75,
2258,18,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999844,0.02832349995151162,0.0009999999999999844,0.975,0.975,0.95,1.0,1.0,
2259,19,zhang_A1,1,200,4,6,2,0.4,80,120,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999974,0.03048269997816533,0.0009999999999999974,0.9875,0.9875,0.9333333333333333,1.0,0.75,
2260,0,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000028,0.04022429999895394,0.0010000000000000028,0.9916666666666667,0.9916666666666667,0.8625,1.0,0.75,
2261,1,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.04654948003258974,0.048217000090517104,0.04654948003258974,1.0,1.0,0.925,1.0,0.5,
2262,2,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999996,0.045214799931272864,0.0009999999999999996,0.975,0.975,0.95,1.0,0.75,
2263,3,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000003,0.04198899993207306,0.001000000000000003,0.975,0.975,0.9625,1.0,1.0,
2264,4,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.04086399998050183,0.0010000000000000009,0.975,0.975,0.925,1.0,0.5,
2265,5,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000015,0.04165939998347312,0.0010000000000000015,0.9916666666666667,0.9916666666666667,0.9125,1.0,1.0,
2266,6,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000018,0.04406890005338937,0.0010000000000000018,0.9833333333333333,0.9833333333333333,0.9375,1.0,1.0,
2267,7,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000286,0.03921059996355325,0.0010000000000000286,1.0,1.0,0.925,1.0,1.0,
2268,8,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.041897399933077395,0.0010000000000000005,0.9916666666666667,0.9916666666666667,0.9625,1.0,1.0,
2269,9,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000002,0.048927499912679195,0.001000000000000002,0.9916666666666667,0.9916666666666667,0.925,1.0,0.75,
2270,10,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.0437024999409914,0.001,0.9833333333333333,0.9833333333333333,0.9875,1.0,1.0,
2271,11,zhang_A1,1,200,4,6,2,0.6,120,80,0.0,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999972,0.0447265999391675,0.0009999999999999972,1.0,1.0,0.9375,1.0,1.0,
